"name","geo_place_name","geo_type_name","start_date","data_value"
"Fine particles (PM 2.5)","Queens","Borough","2011-06-01","11.2"
"Fine particles (PM 2.5)","Queens","Borough","2010-06-01","11.5"
"Fine particles (PM 2.5)","Queens","Borough","2016-06-01","7.8"
"Fine particles (PM 2.5)","Queens","Borough","2017-01-01","7.2"
"Fine particles (PM 2.5)","Queens","Borough","2010-12-01","9.8"
"Fine particles (PM 2.5)","Crotona -Tremont","UHF42","2013-06-01","10.9"
"Fine particles (PM 2.5)","Upper East Side","UHF42","2020-01-01","6.7"
"Fine particles (PM 2.5)","Upper East Side","UHF42","2010-12-01","12.1"
"Fine particles (PM 2.5)","Upper East Side","UHF42","2008-12-01","12.9"
"Fine particles (PM 2.5)","Upper East Side","UHF42","2015-01-01","10.2"
"Fine particles (PM 2.5)","Flushing - Clearview","UHF42","2010-12-01","10.1"
"Fine particles (PM 2.5)","Park Slope and Carroll Gardens (CD6)","CD","2009-06-01","11.7"
"Fine particles (PM 2.5)","Park Slope and Carroll Gardens (CD6)","CD","2013-06-01","10.9"
"Fine particles (PM 2.5)","Park Slope and Carroll Gardens (CD6)","CD","2021-12-01","7.4"
"Fine particles (PM 2.5)","Stuyvesant Town and Turtle Bay (CD6)","CD","2013-06-01","13.3"
"Fine particles (PM 2.5)","Stuyvesant Town and Turtle Bay (CD6)","CD","2012-06-01","13.2"
"Fine particles (PM 2.5)","Stuyvesant Town and Turtle Bay (CD6)","CD","2021-12-01","8.3"
"Fine particles (PM 2.5)","Park Slope and Carroll Gardens (CD6)","CD","2018-01-01","8"
"Fine particles (PM 2.5)","Hillcrest and Fresh Meadows (CD8)","CD","2015-12-31","7"
"Fine particles (PM 2.5)","Stuyvesant Town and Turtle Bay (CD6)","CD","2012-12-01","12.3"
"Fine particles (PM 2.5)","Stuyvesant Town and Turtle Bay (CD6)","CD","2017-01-01","9.8"
"Fine particles (PM 2.5)","Jamaica","UHF42","2019-01-01","6.2"
"Fine particles (PM 2.5)","Jamaica","UHF42","2015-12-01","7.4"
"Fine particles (PM 2.5)","Jamaica","UHF42","2016-06-01","7.6"
"Fine particles (PM 2.5)","Greenwich Village - SoHo","UHF42","2016-06-01","9.8"
"Fine particles (PM 2.5)","Greenwich Village - SoHo","UHF42","2020-12-01","8.4"
"Fine particles (PM 2.5)","Greenwich Village - SoHo","UHF42","2010-12-01","14.6"
"Fine particles (PM 2.5)","Greenwich Village - SoHo","UHF42","2014-12-01","11"
"Fine particles (PM 2.5)","Lower East Side and Chinatown (CD3)","CD","2018-01-01","7.9"
"Fine particles (PM 2.5)","Lower East Side and Chinatown (CD3)","CD","2021-06-01","9.6"
"Fine particles (PM 2.5)","Highbridge and Concourse (CD4)","CD","2018-01-01","7.7"
"Fine particles (PM 2.5)","Greenwich Village - SoHo","UHF42","2021-01-01","8.2"
"Fine particles (PM 2.5)","Greenwich Village - SoHo","UHF42","2017-01-01","9"
"Fine particles (PM 2.5)","Brooklyn","Borough","2010-12-01","12.6"
"Fine particles (PM 2.5)","Brooklyn","Borough","2009-06-01","10.9"
"Fine particles (PM 2.5)","Brooklyn","Borough","2012-12-01","8.7"
"Fine particles (PM 2.5)","Brooklyn","Borough","2017-01-01","7.5"
"Fine particles (PM 2.5)","Bushwick (CD4)","CD","2015-01-01","9"
"Fine particles (PM 2.5)","Bushwick (CD4)","CD","2018-12-01","7.7"
"Fine particles (PM 2.5)","Gramercy Park - Murray Hill","UHF42","2019-06-01","11.1"
"Fine particles (PM 2.5)","Canarsie - Flatlands","UHF42","2019-06-01","7.7"
"Fine particles (PM 2.5)","East Flatbush - Flatbush","UHF42","2011-06-01","11.4"
"Fine particles (PM 2.5)","East Flatbush - Flatbush","UHF42","2010-06-01","11.8"
"Fine particles (PM 2.5)","East Flatbush - Flatbush","UHF42","2016-06-01","8.1"
"Fine particles (PM 2.5)","Bushwick (CD4)","CD","2020-01-01","6.5"
"Fine particles (PM 2.5)","Bronx","Borough","2010-06-01","12.1"
"Fine particles (PM 2.5)","Brooklyn","Borough","2011-06-01","11.6"
"Fine particles (PM 2.5)","Hunts Point - Mott Haven","UHF42","2020-12-01","7.1"
"Fine particles (PM 2.5)","East Flatbush - Flatbush","UHF42","2020-12-01","6.6"
"Fine particles (PM 2.5)","Fort Greene and Brooklyn Heights (CD2)","CD","2010-12-01","13.8"
"Fine particles (PM 2.5)","Fort Greene and Brooklyn Heights (CD2)","CD","2009-06-01","11.7"
"Fine particles (PM 2.5)","Fort Greene and Brooklyn Heights (CD2)","CD","2012-12-01","9.5"
"Fine particles (PM 2.5)","Fort Greene and Brooklyn Heights (CD2)","CD","2017-01-01","8.3"
